train_sample_0,train_sample_1,train_sample_2,train_sample_3,train_sample_4,train_sample_5
0.01455646300503,0.050639309196404,0.03775994503557,0.036339969056269,1.2874669197131,5.6664073809378
0.010690007254453,0.010580770124915,0.026184052123565,0.025224330832952,1.1870432526396,5.7859722866121
0.019644952508145,0.035975082677968,0.022084117266507,0.04460681869443,1.1909821436895,5.6005953691018
0.030360361801594,0.024959702002411,0.01964358684439,0.019574511194216,1.0736049198579,5.942200599847
0.031347546198009,0.035109245293826,0.015363992486855,0.050301690302938,1.1643574068018,5.5944150721322
0.022092215741209,0.027424226231915,0.031671221843904,0.016773169777419,1.1538632740694,5.6028365489534
0.02234694444515,0.024767111366984,0.014014842194172,0.023713731751939,1.0153058848642,5.7665747297278
0.013395801522741,0.029176366208631,0.0095974278134829,0.02622837017202,1.3902086433657,5.7683499749677
0.029959831946886,0.023538876126675,0.035039274106719,0.029995599732011,1.2459334472901,5.6714747260941
0.036607751913614,0.036690499174819,0.021287705919129,0.0056890474291261,1.1646954934189,5.9152494200839
0.0097506921052834,0.033707872327383,0.030197458359689,0.015161449122234,1.2109427876036,5.6572242897777
0.027689446156777,0.024319964199969,0.013963068601128,0.017166976335271,1.2868633331462,5.7826604720289
0.032713360018902,0.034327337346368,0.025250064404667,0.028201947348501,1.3264283923148,5.8646795868951
0.028237719127425,0.024397311677437,0.011589895939335,0.01796989441556,1.3413012927095,5.732700271415
0.04081319872033,0.028184437713273,0.0029485501256339,0.03302852981559,1.0630094925581,5.5180200452972
0.042191580775494,0.034368094724965,0.011134904951381,0.033659628242973,1.2035883394205,5.6129295497249
0.040094008907867,0.022097883433482,0.038740276896488,0.025395473365624,1.0706000794258,5.6788931669642
0.019782332264786,0.035191665950056,0.026342946423248,0.025176205812223,1.0842099806418,5.6987595757934
0.00048600188729763,0.027209147356858,0.023559771603337,0.013537857360497,1.0787167114942,5.6843996340746
0.02795570292994,0.019578053053015,0.025348358495409,0.033561420817396,1.2325048086291,5.5516059942843
0.025737223327284,0.025901059415011,0.029797086988857,0.021904073634659,1.0804580242622,5.7527216145973
0.033362827556628,0.013563657176556,0.032593132089237,0.015691625468199,1.0061369954421,5.4785578755508
0.015205910669479,0.033178075900521,0.017084244086658,0.02467224643417,1.1622360823457,5.6557216810763
0.018432488596738,0.01006709311539,0.037316258422615,0.024795120139664,1.0377118401839,5.831166849767
0.023700753268412,0.010872387842686,0.025991431723444,0.018646555434046,1.1406892895277,5.8629948088786
0.030373829399513,0.027470683739688,0.014431931721561,0.039959775346795,1.3000103329669,5.6601087521162
0.010105721520185,0.036178672110722,0.0069977607681919,0.018794162124175,1.089513374657,5.465658023362
0.020290205582342,0.016084695926811,0.035901741011332,0.027325242924448,1.110731590355,5.646234275993
0.038566984216713,0.028546713462799,0.035408081821031,0.024386743879125,1.1776407074634,5.7101647815555
0.015487030481445,0.032830835214071,0.018200071255047,0.04106927652984,1.123269954755,5.65125007206
0.043144629039069,0.037482611235109,0.030466332798196,0.025267507363989,1.2706337058621,5.7194473102369
0.024204220016413,0.036858752010693,0.015880518053658,0.032764817392051,1.1667167457684,5.5771482923283
0.016934600311929,0.031014541456954,0.0045127519541144,0.0073873331857116,1.1509034396562,5.7029793282154
0.032008792410196,0.026426645853014,0.031729790932785,0.020758100544143,1.2095213439133,5.8171268303316
0.01184523050741,0.017317440037978,0.023530696906203,0.011000121050759,1.2961068743323,5.6289799246534
0.026653990946469,0.015412728255994,0.023476979555411,0.023760825231842,1.1087213363945,5.6903562694127
0.03256177492671,0.017730082772037,0.027665829195685,0.02604028069426,1.1904020044192,5.7948568439186
0.02435451517941,0.03632157021381,0.018980173742702,0.009195593593914,1.2935971688924,5.8338305842379
0.02377458109187,0.017194626665791,0.015118870263469,0.017461447562984,1.1838568865071,5.6859972225776
0.019427903580945,0.014808515062843,0.032310121709843,0.030319531019186,1.2155150389601,5.5504905200933
0.0061303895263593,0.028752815738721,0.043968722473612,0.016487048281035,1.3872905551435,5.6089241638457
0.025988109095241,0.017368903686308,0.025749150229241,0.021025616489158,1.0249453458231,5.5473717571759
0.032110316568264,0.012915115161407,0.036182381085046,0.027645436609063,1.1992599703047,5.6066065908496
0.017240310043683,0.022575282024749,0.027191559502162,0.037204683712694,1.4050910947272,5.7630478173013
0.017542315810599,0.027613537452786,0.014230414515597,0.030692223922575,1.0777324551318,5.6251311790988
0.011314951166966,0.022836956223266,0.043738391060559,0.036229255086956,1.2849681403639,5.805915441829
0.019373304219492,0.029934623193441,0.025518877532488,0.015642148423559,1.0568916314624,5.6266244484394
0.039531337496915,0.021887092271436,0.018706056412947,0.030967674423576,1.3323248389517,5.5110949972635
0.02605471395832,0.032659824292357,0.026716776909512,0.036648717674363,1.0953655408445,5.7089000902707
0.013870160763698,0.029017568654114,0.016730988620253,0.023053724419232,1.1219883215001,5.8135632686653
0.045569484961218,0.01923034593787,0.038415480834409,0.028691396038711,1.1053787705618,5.6345938470024
0.027860758477346,0.033240070945153,0.027930925017053,0.028252315167712,1.2596326872325,5.6386707562891
0.0089960782706517,0.018677564672308,0.017816624871902,0.013451137331029,1.3385054791137,5.8622280104898
0.03396535982045,0.036724928595106,0.016591579857453,0.043744584999593,1.4269905953353,5.8551218346951
0.011493050259578,0.043053694272338,0.035088902299939,0.035073079047556,1.2632170234646,5.7018352323077
0.043243893696735,0.042565023884583,0.031143723931946,0.033482179415099,1.1766145534845,5.755601992628
0.024532848386295,0.027952454665865,0.02868446099538,0.031565189141181,1.1980363639478,5.6965586794924
0.034876900522629,0.02956101898195,0.028562337958537,0.0083956170097699,1.2106889431482,5.7595752188231
0.023479780563587,0.0072517420358563,0.050344839005089,0.033869594416611,1.2168789018104,5.6181339893592
0.029497639579194,0.018253297691768,0.024756734288727,0.035933337558134,0.95777764642108,5.7570206603808
0.01645906394132,0.015577209463532,0.014809849513736,0.0076575058345197,1.2533714056538,5.9334592824199
0.0085543394219645,0.019524535727903,0.02983624922576,0.011376223520092,1.3658497192842,5.6413365060968
0.021287562551079,0.016671327570205,0.014668695682359,0.038219350123312,1.196059608402,5.4946635947079
0.018114866350064,0.04558761678142,0.021957180668363,0.037762577078693,1.2224420852451,5.7801147360439
0.037954198375275,0.021587000779213,0.029255747179343,0.039562587313724,1.0386515669387,5.7359393632144
0.015135865675296,0.018538763351906,0.022805593420308,0.017663211650778,1.1677396569133,5.7082825931445
0.046334940883879,0.034554480837678,0.024509522023734,0.0098133366215289,1.0681771098907,5.6678029566261
0.023465186242677,0.029214412182323,0.034037460506591,0.023066354692053,1.0700932641038,5.8860824875334
0.042918832624896,0.037904945690191,0.0017476874256059,0.039187342539467,1.1191533006372,5.7887177584041
0.019086422661337,0.030603091436642,0.018134180954172,0.047704782862889,1.0166849208042,5.6632429438738
0.032136730760009,0.024080251602779,0.035995728220555,0.027035662772127,1.1067846573583,5.6343171121414
0.0019332481118354,0.030504116263093,0.013373977976268,0.02792212171963,1.2490645953987,5.6390781037116
0.017725633045092,0.020183249789108,0.019682848306189,0.038721660471287,1.2041412154542,5.6348769024436
0.04105121279238,0.01376497983246,0.035963571622654,0.0046777122413957,1.3145864360919,5.4651265316979
0.028571319129616,0.040021975181119,0.034542923064243,0.04294117589175,1.0913400370754,5.7048722200925
0.01280925989326,0.043833834668456,0.022322301114189,0.019434891304963,1.180315210573,5.8147976176036
0.020374764551301,0.030881954873546,0.017404525869831,0.036128106147957,1.1966483363356,5.8012055192497
0.009553596975823,0.024206772727753,0.015670780174495,0.0107357008859,1.194262616497,5.8097643452616
0.039221099311257,0.021427737841306,0.033585039532888,0.046744356877641,1.2116073054664,5.7771508468118
0.011013549577753,0.039198691866007,0.035228021063879,0.034439876786214,1.2059528810393,5.7142117740273
0.030126658465324,0.031531300618769,0.0092017318092985,0.011965435412131,1.176757937711,5.5643955263569
0.022983974101946,0.0063398516896276,0.031212396094188,0.029546439095496,1.1501874832402,5.8017526537433
0.039950443458309,0.025660558519996,0.024291713027619,0.026944163028132,1.1173949969929,5.7198068777305
0.031778703513595,0.0402601854284,0.030546964834412,0.020008358954043,1.2823399001635,5.7182127912497
0.036223209371567,0.018874207294428,0.033377569627948,0.01844959880931,1.1855472779708,5.6768605491727
0.015673136824257,0.0021709497957826,0.020897298152302,0.04904438301195,1.2516639815907,5.639745496446
0.03110239690049,0.030567849367553,0.037423038682553,0.0029635116475177,1.2756215352925,5.6842444297009
0.018816595587442,0.018472535928433,0.0050343328112033,0.031185435064246,1.0552062458982,5.6847417006272
0.03522745467072,0.049937381078908,0.015306329027222,0.013403929173456,1.2967469964482,5.761411305575
0.012519060076699,0.017000831476279,0.019351310322011,0.028580684353333,1.2235339341021,5.7110872833288
0.030430642993778,0.029269950454159,0.023186373392361,0.043389005780516,1.1916660141828,5.690899305058
0.030584553014753,0.034273742431484,0.015078832659795,0.023137062862896,1.2810329328426,5.7354657969103
0.046098601852168,0.010404830560167,0.014203443695572,0.02241192945406,1.2315718707126,5.65882704166
0.024918879082429,0.016935596794744,0.020194377995228,0.015079732335274,1.2432248809911,5.5919959694502
0.026579927191355,0.017794235450786,0.023616772566436,0.022595462345526,1.2344347317045,5.7323658057864
0.020026440735619,0.011767513030246,0.026958815691478,0.032842207604895,1.1745469632746,5.6271453155582
0.0063383752798603,0.0120504511137,0.020463297329016,0.030601271694948,1.2688097971074,5.6384078722354
0.032763305570239,0.026251252721196,0.030086328731046,0.014516711638845,1.092511175897,5.681016650804
0.015352779007294,0.024192805232893,0.012902896444646,0.012588149397512,1.3545403396765,5.7677773473123
0.024386436221181,0.029600756149835,0.041143163877758,0.017608710729013,1.2808850462584,5.5822994520236
0.021270818046533,0.022319911159121,0.026909338562369,0.015578286058483,1.2249050669243,5.5814377371069
0.0069828108433898,0.018774086479149,0.04554018937332,0.030549783830626,1.3303444548223,5.6820984268863
0.010640095407061,0.020391929596671,0.036896431999995,0.030104623376844,1.2570469027376,5.7180582164154
0.025012843051563,0.022555517854024,0.030799570801766,0.018420453610167,1.2541142855486,5.7529448370878
0.032046306444294,0.025715540445106,0.013121987182638,0.025907515785037,1.1044424614286,5.7655755315976
0.027733037647288,0.019038243125961,0.016182505208361,0.010863133459415,1.1428555755837,5.6823603107995
0.033714247650041,0.021526917946585,0.035132034932136,0.021606630206914,1.381924507148,5.819548300514
0.030084389555072,0.027643336754896,0.031400037490619,0.050728286346211,1.2842098268591,5.6551557098517
0.014137390888503,0.028292053971357,0.0033193689566986,0.016812244683906,1.035694722778,5.4931880630269
0.033237421852502,0.016340056342715,0.024872853552523,0.023651717434738,1.0518946135148,5.6857791638532
0.02869995976621,0.015203267900375,0.044297391228672,0.043937613954713,1.1684923513278,5.784126831106
0.026786742733798,0.021213812562914,0.032170833585604,0.012423906490553,1.2029133398794,5.6730380781701
0.025751185018324,0.039793790002989,0.017213367508464,0.034762937136501,1.1478334438507,5.6669781671697
0.015006362732766,0.038598086873344,0.024563441517227,0.011788055734946,1.2584126115376,5.6927746045785
0.022478740112527,0.028421664122201,0.041686019478468,0.026159485767756,1.3133975750289,5.6333834174702
0.021203033715272,0.031386723025625,0.021139092877042,0.02175592425605,0.97886098927986,5.6085092835972
0.0413055238843,0.023137157904408,0.036748401509646,0.0090994911800911,1.3499730820975,5.6356167391615
0.021537401915661,0.030995996654764,0.03694197760601,0.03497661222648,1.118082308007,5.5779175824644
0.020177975522563,0.044898090649827,0.014923156295518,0.023448002230028,1.1773401311789,5.748444031825
0.010263843752417,0.018110162788564,0.026138836263924,0.029420643951635,1.2846492621548,5.866428973275
0.031022845742538,0.036471527066247,0.021613592096456,0.032492384016907,1.2066431414575,5.7865771089749
0.019122962399921,0.0078632708411238,0.0058161400201167,0.014784715741188,1.1265597353805,5.7247780050082
0.023865597142511,0.022090882943825,0.018248222167657,0.018291628500627,1.3185629031974,5.6243211511671
0.015727546255593,0.020984898629637,0.035335991615644,0.021317146087245,1.2424083924419,5.7499471051168
0.049375444645415,0.030924016979277,0.02772532970581,0.010847857516516,1.04674089021,5.5896429972044
0.026315566613472,0.041143669860352,0.016811402219868,0.020504471624194,1.2564971916586,5.7066894049417
0.016428751446946,0.00032371337765922,0.020723475823872,0.031635412583004,1.1006859450169,5.8107710486646
0.041566648805303,0.017839700395356,0.029464098158086,0.038342976182544,1.1512217149805,5.7767051724518
0.019036087294361,0.026934630391778,0.018604137392306,0.016528768091542,1.2789292168952,5.7660368996691
0.0051418509443085,0.022773850530918,0.021318993791572,0.024304231724351,1.1628165183898,5.7137101765828
0.049686626190713,0.026774134990932,0.045133211803487,0.013840462837129,1.2181151589139,5.7091594513178
0.0073262968883807,0.0083345537002642,0.025079863053734,0.015963264863899,1.1830862256316,5.5756229401452
0.020326020458219,0.045348164928715,0.028364491610307,0.002793099230322,1.0573962845011,5.6971309238185
0.03802135916636,0.017342118824262,0.011189372827092,0.026579596523529,1.066171240986,5.6840394365868
0.039133663009742,0.021788406309826,0.012708200194863,0.045854859152334,1.2483502247763,5.7852870790471
0.014769494561856,0.031213329720267,0.017798735444327,0.019145268987576,1.1552525727648,5.6943895226433
0.02839875835984,0.050361123195214,0.0099170314844109,0.041688351918363,1.2772270808324,5.5738285941528
0.020040930759837,0.01769205440438,0.022447077339589,0.031398034752272,1.2651201454475,5.8460511617829
0.0072987458634709,0.026597278003283,0.0093109816205891,0.016910714223541,1.2737174376898,5.7105508203962
0.040077406179629,0.0099153268775607,0.018354960328918,0.020145080586337,1.1574077086644,5.5465560534283
0.022836589310118,0.026323135770722,0.020120602279737,0.022967689819863,1.0929979947623,5.6593360555537
0.016820883918757,0.028108334568231,0.020629431097261,0.0370101334656,1.2238432022197,5.4506216703595
0.022807932179092,0.017036889895141,0.028205940639105,0.012701258249242,1.0562582564153,5.7019950943619
0.033610174304143,0.0029821610313864,0.034663446889142,0.016637107154069,1.1071719710945,5.8939560161929
0.030401596992036,0.021940072934986,0.038978009914504,0.0099086824208108,1.1079053440648,5.7023780257737
0.022552806554564,0.021335227827892,0.030863168799354,0.030510394439212,0.98868038842939,5.661072082677
0.018243835064941,0.018364291104551,0.022779862606145,0.0055510088298675,1.0972874834145,5.705978543964
0.050798730558156,0.023981118990731,0.015995040118314,0.0078245213901685,1.2079738782295,5.574827715956
0.032625354951088,0.011270800282237,0.042019892991733,0.016375395409454,1.2567388433722,5.9047395355009
0.0087228937254053,0.039504565700731,0.019947853351121,0.029687942618828,1.0590583874616,5.7175247250142
0.01953630570555,0.042040548124955,0.036460320388517,0.029559548814371,1.224308447413,5.584290636001
0.011572320700438,0.0095011464290417,0.030510788082178,0.017387088730273,1.1715195888606,5.8078638785031
0.030968254300651,0.039116226574592,0.022705648424309,0.012327762334051,1.2889468142975,5.6807074089417
0.020723183234179,0.020601362196233,0.019148110743683,0.028595353284755,1.2589368349973,5.6804471721499
0.0083330497488453,0.032786812603735,0.029882299335329,0.039378683076594,1.1466978751745,5.6532211809506
0.035606739730404,0.0067310277663373,0.016150998560655,0.017558961808286,1.1944752382062,5.5999661673738
0.028486438479759,0.0068270807276321,0.016913291116614,0.025664376820961,1.0115627005941,5.6564866156555
0.041439199925137,0.029768121999416,0.02930444449101,0.0094349713508317,1.227613808956,5.6478557794214
0.0054549593066179,0.037088240530096,0.029953200243161,0.0099825370095575,1.1806967546401,5.7302960588712
0.037594571256328,0.030172680342621,0.020920953278553,0.016511224212515,1.2201774316503,5.7972993611089
0.045207710209326,0.028226739153932,0.004158767105492,0.037834763254631,1.2792766940625,5.6437266716508
0.028553652697797,0.02861705774954,0.034403824185832,0.043614427319179,1.3570915658503,5.8178669915457
0.027282415335677,0.029466675902777,0.018070518090587,0.011162214332863,1.363948943551,5.551483076947
0.0091814688737062,0.023088374809545,0.026784211191301,0.030269685703297,1.1992327800985,5.7786035351551
0.01610747617942,0.0085536943921571,0.0040103199334554,0.025921207570736,1.2775203985837,5.6124024771376
0.013004097041094,0.026889698136131,0.039696670810996,0.025612273943106,1.1799726191888,5.7064010095691
0.026981424160788,0.043450165314739,0.033424157798897,0.023514928473147,1.2593813161261,5.6418841849293
0.038954866828086,0.032985044176031,0.028890986091477,0.038847090660806,1.1514863041653,5.5454105989634
0.030563030338079,0.015638577675489,0.032522969909526,0.0096391273815793,1.1439168093807,5.6189355369745
0.045098257828306,0.011133891014626,0.02136964164846,0.026082102299452,1.2674573779662,5.8253016206383
0.029202255007449,0.038026357856986,0.048272758471627,0.026066857970193,1.2232699338075,5.6239950010083
0.024659265101875,0.028965650552827,0.026933079723422,0.0045262765776205,1.1329821088055,5.717736450884
0.0348533953027,0.038055949221106,0.012036127998303,0.02903646246191,1.2165606013751,5.7128293925138
0.022435725399613,0.01992776435302,0.021789861099823,0.026912675356645,1.1179816420271,5.6931209304749
0.027370477094536,0.038768025190023,0.023371339035806,0.012744205294069,1.2526464654718,5.6427821737852
0.031884664719931,0.02339860782728,0.030768172864654,0.031722280064362,1.0528175093527,5.6484093231327
0.027487923353517,0.014098328839115,0.016839887555683,0.032053329753035,1.2045173569635,5.6962268162389
0.010536399569129,0.015701248536973,0.026092176006451,0.025381815943381,1.2074071741047,5.7149562757453
0.021984140328592,0.04216740996412,0.012365076490856,0.036245016649093,1.0459897992576,5.7704073398222
0.032390768031275,0.022338450564936,0.034976410200156,0.034140805254757,1.1859185745617,5.6175936997872
0.014256858162228,0.017959416071942,0.012112292034848,0.047798294712426,1.131278298646,5.7502474903097
0.025922715438048,0.030517098280023,0.0018154646408577,0.011896126929586,1.0006988775719,5.794108531195
0.018978390103183,0.024875254261588,0.019188452056107,0.035117598709744,1.0907964197133,5.6741341535872
0.035318382255736,0.037669324207937,0.038955199448713,0.029836585831469,1.2994404959736,5.7225517575078
0.027039039153132,0.042711799113334,0.026635889963767,0.01892463761781,1.2260785536631,5.6591855821383
0.018881326653713,0.02647031764705,0.025847006553852,0.03297584600934,1.1971048394199,5.8484908282327
0.024593114803078,0.027330757475146,0.029929012265682,0.022731021989123,1.2854868933941,5.6364450401648
0.028667737409175,0.016365492624813,0.032131892120293,0.011474900757162,1.216220271921,5.7387834839455
0.012163038109192,0.023959300066477,0.041930930206522,0.019609239377036,1.1481949953241,5.5129531847513
0.036634677063848,0.012146315603058,0.029335903807697,0.025196090299503,1.1626544697659,5.6977643172969
0.012941434786344,0.0010564674992896,0.027135075952329,0.034942964903922,1.4412457740543,5.8513724354904
0.021722761301139,0.024384145791804,0.019317760552657,0.0018338395142423,1.1908081051408,5.7341931341674
0.034701807995716,0.024138027698307,0.032683985274022,0.029077607146815,1.3775438154358,5.8414738757324
0.034521645439545,0.019773073094381,0.033861813542013,0.0066264809507924,0.99147180798791,5.5495566596058
0.017443289029776,0.047426151736035,0.026755826192113,0.027242772017693,1.1083399339305,5.6480315299365
0.025585639623621,0.035933739223326,0.028233455684091,0.026118773380745,1.3052630426298,5.530016243195
0.03656985926958,0.028838469460672,0.035670607127029,0.017807121088967,1.2586692862753,5.7836929505105
0.010465863215826,0.010727913546648,0.022727821409166,0.015372043738711,1.1655292132084,5.8192275443162
0.026770111802165,0.030714633333544,0.027100068322535,0.0013828171759281,1.128913271525,5.6876612514634
0.023551485655077,0.022738954877186,0.02112329731774,0.021694456433484,1.3241876373726,5.4612101511961
0.028597918537445,0.035541708575203,0.020618226020702,0.044011227737279,1.428769912903,5.8298104362008
0.029318179919909,0.013173270767438,0.02359832188477,0.014014987305337,1.1344759420591,5.6062520845741
0.025539656859728,0.0089377656089467,0.020236727536624,0.011849577791081,1.1156398783055,5.763885812337
0.034694439580391,0.012967640328496,0.020583922325902,0.023605620796466,1.2475247360111,5.5992052611777
0.015083567291854,0.025630263050447,0.010878715250525,0.022092573126468,1.1547191399148,5.5671031996602
0.033402551532921,0.036237013327792,0.03889481677218,0.019941406607741,1.23934686204,5.7212026075333
0.027904389758764,0.033838922044365,0.028252442024699,0.022065358057131,1.2942417190259,5.7221886908765
0.017967699170825,0.020290436079455,0.029110881636044,0.024062815617956,1.0686959559913,5.802753570506
0.027801487328822,0.0034430667611238,0.019743795204636,0.027407197722526,1.3152815454743,5.7103405569439
0.020908213514867,0.015035074717389,0.027547721281971,0.0061451680238788,1.3325635575729,5.7377086464626
0.024464713259842,0.0216193197136,0.025201468748785,0.040772439917723,1.1579224846827,5.5875589729826
0.019744395645226,0.010149763196544,0.032772681509399,0.033364424650098,1.0581025717772,5.586100717388
0.01879629609592,0.015346337116224,0.024072186190416,0.029165651882104,1.30967817219,5.8438823529858
0.036269201350132,0.019102507753861,0.029591101684881,0.03389695800567,1.2730493814891,5.669935526009
0.030625205584868,0.038930429144684,0.026326397889946,0.022111223096593,1.2058629604791,5.6140891592937
0.021041462152169,0.035430533031122,0.031122360486928,0.031974784457782,1.2954814288488,5.6168364719862
0.018358205021129,0.020717708846618,0.023891459259179,0.023931145667218,1.246423180031,5.5325705115089
0.039013678854831,0.014859472771258,0.049502010855771,0.042303711442761,1.2654936815242,5.6849935994475
0.030040548825763,0.034827570389148,0.027619377351727,0.026381552823635,1.2512137511189,5.7132470048648
0.025141742392108,0.0181375375304,0.028953467793786,0.024101147435627,1.434933451275,5.879786419721
0.031472344188714,0.030463092731847,0.032739099134195,0.035050981134541,1.1824446334677,5.7519576683719
0.024100326941568,0.022388573427086,0.011245218164062,0.012487155148933,1.2429751243052,5.8052753820012
0.041893488720806,0.0074498596568167,0.029763463073335,0.0080971635739355,1.1923350415142,5.6648841843319
0.024055699698571,0.035470779592612,0.037279426694348,0.019025119083608,1.2796873567764,5.6947194122749
0.028634626260282,0.0096719560485621,0.031440152629436,0.013180391948793,1.1425911512881,5.6162576620146
0.012267550417692,0.022239937745505,0.043385315592313,0.027998448129217,1.2680718204041,5.5735781465405
0.029056395961033,0.031273376837819,0.018484703211121,0.036822531631134,1.2400541614694,5.7750529967153
0.022282061406273,0.030791770262471,0.02738687857735,0.030823817189878,1.1270533946462,5.7050623658331
0.01655735790874,0.022408298303516,0.02434950888227,0.01332670230879,1.2273316158211,5.7798314912086
0.0024189040771164,0.021122047174653,0.030301875370524,0.041210636294442,1.209927965043,5.6255594968227
0.027160540265164,0.032581232053368,0.027258869669817,0.0075184298132909,1.0646589439278,5.7609860345805
0.031497237591941,0.0015285908671755,0.0069044828071852,0.031021286649546,1.1568720065862,5.8276767162216
0.023943407534811,0.033560255106915,0.013774802569259,0.021158623814636,1.2359369946733,5.8556410774193
0.024442617462913,0.011927391179977,0.017866843879013,0.011405685968829,1.2091102330538,5.7166889383093
0.033689577459787,0.033910654135954,0.017400026543984,0.023783344967941,1.1921209682966,5.576464110835
0.037233918545544,0.027463040322415,0.014519433207493,0.023673638473483,1.1375625497343,5.5786821848891
0.035637009214102,0.026710707284944,0.024107931147216,0.037691421101685,1.0863026724195,5.6734714000778
0.017930552687446,0.004366229562513,0.021402897639113,0.031062429937025,1.2258610046261,5.7647525480214
0.02654433506727,0.037174224948899,0.026240313615619,0.04186484841121,1.293413065854,5.6935369617054
0.029287745060978,0.03402205743167,0.017155082427587,0.028633162186912,1.1309703381536,5.6753644306957
0.0050096800252121,0.026407586128325,0.026849623008043,0.00058771973388841,1.2450794944884,5.7373208074993
0.033504954148673,0.033056004896566,0.038836681527625,0.031929150307786,1.2076866503863,5.6528837408971
0.024820417021184,0.018554778696808,0.022881106119773,0.033176094997244,1.2220372782114,5.7217222317838
0.016719303711353,0.019319686251393,0.041873396251464,0.034604715858617,0.95235645545463,5.8295541475215
0.033080870590519,0.017125862587149,0.026268640634956,0.02475330393929,1.2338747960212,5.6380970244463
0.019971226523466,0.022976949659874,0.028745598653622,0.0233625719545,1.2495254578531,5.7169755576649
0.032263027465266,0.025469712348146,0.033519939174171,0.024346444973507,1.3165735605262,5.7549214965809
0.037626961792576,0.027839126435541,0.010234566852399,0.032132662395678,1.0423062880586,5.8128471099485
0.012440859744957,0.030127163122448,0.033488971198244,0.015874757157414,1.1731926329073,5.7970004338398
0.0088643672675327,0.024065466882497,0.014988835324223,0.014162471540608,1.1278633780942,5.7300261152816
0.028334159158354,0.025547497009661,0.035524924105222,0.035768823065457,1.2683126157569,5.6992626468332
0.018079310362777,0.032857453816878,0.022981762654456,0.017727321855811,1.1842999777602,5.6864094382682
0.020951444000368,0.016516700852757,0.032213745784144,0.012546455220234,1.1757731465862,5.539542943956
0.035185274785956,0.034093860915196,0.023829589965346,0.032727144494662,1.2301567461697,5.7542448974888
0.0065026938688597,0.041256278464289,0.010185333538773,0.019984921555113,1.1379806753524,5.7773362538865
0.0052325872917861,0.030021160801674,0.021081127576568,0.02803516197281,1.2366377967372,5.7351691514873
0.026696745403901,0.005578896226718,0.023687369884353,0.038176298808395,1.1577938274399,5.7592715469781
0.013029145770737,0.033381465947715,0.019585748012138,0.019340006181185,1.144994161005,5.6497270548709
0.039830585990022,0.036640639997818,0.020264874362217,0.033232300093121,1.0299338649274,5.5537880859212
0.019271548120723,0.019389012597257,0.012247441388826,0.019381617891447,1.3828273944227,5.6980883778066
0.028904084961107,0.018949516034344,0.010351638044717,0.017091308690969,1.1168434016527,5.7407468792071
0.01592096925554,0.01460699761244,0.050696730020731,0.025975856456114,1.146289396215,5.7975810621199
0.03028248746644,0.034669662422689,0.038384558652663,0.021388551352592,1.2620987300199,5.7273653999863
