train_sample_0,train_sample_1
0.10765829441174,-0.010993783738317
-0.13761745181092,0.03730647040835
-0.0016542938912347,0.11284519169124
0.055635977692324,-0.072680987710411
0.023347202063739,0.12490077386763
0.010061851512921,0.10458499538794
-0.082970510407967,0.0075331731807621
0.097017924138241,0.0081915157451217
-0.11140884698012,0.030011904321331
0.0699193102576,0.1115952436945
0.06769786051825,-0.078362200531211
-0.089882975759107,0.12151008570611
0.023997841290341,0.0053863925831183
-0.0050822342368577,-0.10470851368659
0.059479383669704,0.12700678242512
-0.05758842170042,-0.036218137341412
0.06376058943218,0.13400155234331
-0.044167996839608,0.14121277957774
0.10286584670682,0.097404776889
0.085469309767069,0.031149167443771
-0.028156315632422,0.028481742487786
0.032366882394302,-0.0045217866088776
0.082114362097929,-0.061244347192427
0.11037005160228,-0.010151056115029
0.10899211663476,-0.010684481719383
-0.05398098799713,-0.13497916040801
-0.09210039849663,-0.063682175951119
4.5431341464353e-05,-0.14986827040434
0.13234408051647,0.04207380975041
-0.033295326330845,-0.040991369758246
0.062965362133483,-0.12266997147738
0.083969111032109,-0.099444653935126
0.069572875360308,-0.040715719621079
-0.029600543574581,0.052630903861504
0.077893938648137,0.053631747024334
-0.030744796780403,-0.025814638361192
-0.065401496922573,0.10710558478497
-0.070412103920266,0.037812650819363
0.042435739481753,0.02648767779183
-0.052220896610622,0.041696633320877
0.079274703040168,0.001191704262125
0.14157116606778,0.12857107993158
-0.058251491636048,-0.052988290676007
-0.07959098709527,0.033794559143058
0.0029739118902329,0.11057150470413
0.11763589121822,-0.049256416214542
-0.12035009154365,0.054282322302156
-0.031045084732319,0.023663488717586
-0.014527209332414,-0.12566154532704
0.075862840964469,0.058850631276521
-0.052865293076446,-0.11524854056522
-0.084679902359517,0.086887048699782
0.054352618881017,0.04487738615505
-0.030126349160241,0.13511054113394
-0.000533323765522,0.089768313659403
0.094303896645741,-0.0072796953962195
-0.069023936661179,-0.029421378610471
0.12424220947036,-0.046739844593777
0.04704000586314,-0.034921381274579
0.066548186828189,-0.088060665699007
-0.12788701401905,-0.077379619094911
0.088717937200519,-0.023763776105825
0.057388881279695,-0.015454623456526
0.027962488372202,-0.038791935766963
0.053275381388455,-0.034702350539458
0.11207202359651,0.038902086419374
-0.090218757821925,0.099262603269348
-0.028822298512388,0.14678535842216
0.015154485969594,-0.016345776050967
0.050489817551357,-0.083943027540838
-0.015551823346321,0.069327742915544
0.0071469326714895,0.013072201053629
-0.096000065056037,0.14025729571879
-0.13009180363182,-0.028784467308769
-0.14393347623188,-0.069294684560998
0.013225282190995,-0.082925268623578
-0.12578100151721,0.13900819581342
-0.044448418494564,-0.02199973268576
-0.0027773236142993,-0.019002343351279
-0.010043793162804,0.017083901627571
-0.0482679627752,-0.012080540428951
0.021643114533244,-0.096415448286675
-0.038383187394088,0.0031435636344906
0.031721178962118,-0.0028417415949976
0.11848963581237,-0.11261796208699
-0.13904185922982,-0.10184111942509
0.095126178516503,-0.13141936659847
0.1468545621361,-0.14506354794941
-0.013000393674075,-0.015108737082022
-0.06116291988134,-0.057602212559259
0.073772910816517,0.11261063541096
0.030205065576422,0.0063125642271145
-0.033038278278529,-0.11387476685064
0.018909689468085,-0.12180498323388
-0.1429563426829,-0.11781740402001
0.038016662020957,-0.043009950269878
0.0060784943065956,-0.070948323773475
-0.086747961548934,-0.0058979286508862
-0.056284450678004,0.084736861039378
-0.074128950432961,-0.054864286661772
0.0080107435609462,-0.016454903816636
0.043119625851484,0.043801181989512
0.10354279025567,-0.0285574901525
0.11632576022638,-0.13742775511154
-0.083429413121441,-0.052189596023389
0.012868913009403,-0.058829946092757
0.072373097093958,0.061176312680627
0.051240210271463,-0.058104067849073
-0.092789777295928,0.033417206103037
0.060882668988885,0.04899654481186
0.0051765371380251,-0.13577079688583
-0.11484071699341,-0.085592113597139
-0.087419583375757,-0.051275546601787
0.077486482084108,-0.024765096556399
-0.067015056277077,0.054887319256073
0.015795691028276,-0.013115293308877
-0.072198458192074,-0.050155296854601
0.12623749389108,-0.031805496397634
-0.056772815063346,-0.067401046147751
0.087642253665904,-0.03240241594959
-0.10563023513177,0.12351235600222
0.048950205564227,-0.14559486332642
0.051668206270564,0.046652277910263
-0.0044519002528947,-0.037166111452138
-0.094080926950362,-0.10949874702043
-0.019309565006366,-0.1184023820065
-0.10329495883005,0.064738201564093
0.031443992589491,0.085774044467814
0.054061195137194,0.015410697900442
-0.021998839395394,-0.09270753359435
0.098609653458746,0.0080043665953344
0.057922522956556,0.021979764954583
0.083540624679351,0.096282228122541
-0.039093908594147,-0.081160998208885
0.14966990279279,-0.047824629818726
0.017558081120319,-0.0023510546951845
-0.017785728619775,0.047699246880368
-0.044959697469348,-0.065733296022804
0.0032680975746438,-0.043244314456709
0.091647773898845,0.14401807372893
0.0047579388059513,-0.10640862027453
0.076639606867316,0.022697375039849
0.11440596815377,-0.073672865218541
0.092630359910824,0.02706744413025
-0.14993998111224,0.009778072900196
-0.013103550484653,-0.089700168978991
0.034146044457196,0.031690681878514
-0.02516665923465,-0.1434065310129
-0.13422909669931,-0.062492695367717
0.025088598341414,-0.11671258270066
-0.0818479535047,0.14960522944914
-0.064073006181582,-0.12620209270899
-0.031934301285318,0.055387185942475
0.060225766317693,-0.045202333612561
0.086206713098847,0.078122007107563
0.089879484470692,-0.0079193477459912
0.096382458618764,-0.014322081907484
0.016799095052655,0.0042966892051131
0.082806583317672,0.049285661101707
-0.027424735852645,0.083294336238299
-0.026408278687975,-0.14043774663767
0.06406077590691,0.053388358146953
0.010443712546006,0.024476008773618
-0.072792675822827,0.050500883082916
0.1309953127768,-0.003794678586399
-0.037270771072243,0.0068668978374941
-0.10976444285738,-0.014114530587652
-0.10172987246181,0.094489825467911
0.0069662385590344,0.1015745252979
-0.01219191456495,0.051177847001376
-0.0026450504281525,-0.037536857069745
-0.075410063841995,-0.13266500789881
0.044726730704721,-0.060544047148682
-0.14757362429057,0.036515296062868
0.061178926069364,-0.088650655859736
0.1380451147228,0.010155574134695
0.10171286075651,0.064192170539917
-0.062997635323418,-0.06004401936926
-0.047630065291525,0.059434968700894
-0.12943459441949,0.020610002411924
-0.010434068335747,0.034794619998151
0.026671801337264,-0.093944738284915
-0.021802735556252,-0.07290413843957
-0.022985465438614,0.07763386967849
0.0086046610336207,-0.011514717026777
-0.1363585264017,-0.043982995105549
-0.0015423767880854,0.071294178633565
0.050283552025097,0.026122300126904
0.13323923873226,0.14518616587247
0.079143900452365,0.0059411144165707
0.064768287823728,-0.091825314556226
0.073097438722255,0.082860712542634
0.12118505095726,0.067037708743808
0.033171728406386,-0.10046015690464
0.075488853737817,0.072526286071976
0.068824172831273,-0.12403781146326
-0.091296360156993,-0.0067984604263838
-0.0077955099478374,-0.086991485727028
0.04271869203556,-0.074356656451632
-0.024288303238319,0.0047426894188053
-0.035675901052057,-0.078856498251606
0.025732434228758,0.063561098635082
-0.12488626145335,-0.11157371371265
-0.041361062680482,0.02756347732596
-0.051605519454518,-0.023365491439461
0.038454166255978,-0.037844890524636
-0.036608873989184,-0.062075246530272
-0.0059023107665217,0.075748346847584
-0.095002335778341,0.098314675892427
-0.12373458312824,-0.012674703458344
-0.055047256761713,0.025496065257357
0.059179552475753,-0.02267441582066
-0.098978968494166,0.015980634938696
-0.055674376370805,0.018521855073045
0.045600069187124,-0.13060521753199
-0.039965645206206,-0.050897377851791
0.12224788371988,0.12112720641109
-0.1405935970492,-0.099695756061994
-0.021213475362124,-0.027124472289608
-0.14621542094114,0.062684923528332
0.12009763515718,-0.071793634750034
-0.043040755237143,0.087059556365248
-0.025912079287449,-0.0540560496756
0.052440755498292,-0.086125669072029
-0.017040095992305,0.019807399911037
0.045443259942439,-0.039454870532172
0.092377687215004,0.088851555662544
-0.085364228176618,0.074238217988204
0.011337665368128,0.040771986614075
-0.078980430735001,-0.12001864217371
-0.062242588699938,0.021632880285058
0.061815580581674,-0.079401417347804
0.026327061045116,-0.021757446214437
-0.052257474950873,0.010491781130827
-0.11671205548042,0.079541422808421
-0.03382737341511,-0.098265035912138
-0.00098679827597081,0.057509937317861
0.0091168114180246,0.011124606002042
-0.050945955275596,-0.094704287302953
-0.038942418279152,0.048501326704603
0.12853459475206,-0.021175022730331
-0.1103704656069,0.052090246678076
-0.013882265179439,-0.083489796833191
-0.03504940274571,0.060577305411332
0.016159280380582,0.012532768965191
0.029009133030522,-0.076607090255276
0.13552217916444,0.065655389195285
0.022784513959898,-0.00066993440079379
0.090572614362163,-0.057135086106285
0.0057250309711048,-0.14075423628361
-0.13304574915192,0.019069929219207
0.029663943339446,0.028895708036134
0.074671436689343,0.049892632358819
0.030335364206924,0.092070828232157
0.14354756635939,-0.031446430340885
-0.13223799160303,-0.12790253598808
0.011963935774675,0.10095778753725
-0.11557495175469,0.10655080372274
0.1049657418743,-0.080662870001647
0.10059487647,-0.090666715508705
0.088164760065339,-0.056381727009029
0.020887876085158,0.13699175161776
-0.071206968837403,-0.0011199991514547
0.14639023114366,-0.044419232284632
-0.050235162155726,0.12794029519267
0.028180001637532,0.10937261044964
-0.12689368015296,0.032035838509048
